Day fraction since midnight on 	pH probe (pH)
0.645396291	3.691035748
0.645407867	3.621917963
0.645419411	3.639894247
0.645430997	3.627983093
0.645442572	3.649923325
0.645454154	3.657865048
0.645465728	3.633234739
0.645477287	3.614870787
0.645488847	3.625860691
0.645500441	3.64032054
0.645512022	3.646226168
0.645523587	3.638400078
0.645535156	3.620744944
0.645546721	3.586423397
0.645558291	3.629689694
0.645569894	3.599156618
0.645581458	3.615054369
0.645593029	3.587937355
0.645604591	3.588830471
0.645616167	3.607401133
0.645627734	3.609088659
0.645639308	3.574740648
0.645650897	3.583113909
0.645662457	3.582652092
0.645674036	3.589775562
0.645685624	3.605057478
0.645697201	3.562874556
0.645708775	3.561066151
0.645720356	3.596007586
0.645731926	3.583728552
0.645743498	3.571982861
0.645755073	3.582216263
0.645766657	3.56123662
0.645778198	3.595453262
0.645789803	3.571949482
0.645801345	3.582774639
0.645812921	3.568849564
0.645824512	3.569750547
0.645836097	3.551007271
0.645847642	3.602107763
0.645859232	3.561264038
0.6458708	3.565447092
0.645882386	3.565175772
0.645893945	3.579696178
0.645905536	3.557367563
0.645917107	3.589839459
0.645928661	3.543822527
0.645940266	3.566298962
0.645951831	3.562293768
0.645963387	3.561491966
0.645974989	3.561610937
0.645986565	3.547992706
0.645998111	3.535094261
0.646009707	3.585603714
0.646021275	3.538705826
0.646032859	3.564493179
0.64604443	3.533825398
0.646055977	3.537872553
0.646067568	3.52940917
0.646079122	3.559538603
0.646090714	3.525060177
0.646102286	3.53826189
0.646113865	3.518259525
0.646125429	3.530268908
0.646136996	3.557967663
0.64614857	3.527686834
0.646160146	3.52680397
0.646171717	3.529250145
0.646183292	3.521580935
0.646194868	3.539506674
0.64620644	3.525327444
0.64621803	3.510746241
0.646229609	3.516215086
0.646241164	3.51649785
0.646252778	3.513609171
0.646264316	3.526610136
0.646275892	3.50375557
0.646287478	3.489958525
0.646299061	3.535595655
0.646310619	3.50684309
0.6463222	3.523011923
0.646333753	3.49466157
0.646345343	3.499021769
0.646356929	3.506771803
0.646368496	3.541481495
0.64638008	3.490175247
0.646391653	3.528260708
0.646403226	3.49222517
0.646414789	3.513200998
0.646426378	3.516313791
0.646437937	3.513167858
0.646449498	3.47890687
0.646461087	3.518014193
0.646472668	3.485923052
0.646484239	3.541601896
0.646495798	3.514283657
0.646507382	3.489015579
0.646518965	3.507000446
0.646530514	3.507055998
0.646542091	3.502613068
0.646553662	3.509581804
0.646565246	3.485366821
0.646576822	3.473461151
0.646588399	3.482333899
0.646599985	3.508548021
0.646611559	3.486839294
0.646623124	3.487972498
0.646634689	3.462527275
0.646646287	3.465478659
0.64665785	3.48824048
0.64666942	3.485499859
0.646680977	3.464008808
0.646692561	3.49591136
0.646704135	3.443914414
0.646715727	3.497050762
0.646727276	3.488356829
0.646738869	3.472547054
0.646750434	3.450928927
0.646762018	3.462245464
0.646773601	3.454236031
0.646785148	3.414596558
0.64679673	3.4161551
0.646808306	3.415499449
0.646819891	3.416759729
0.646831445	3.416753054
0.646843044	3.417363882
0.646854591	3.418967962
0.646866177	3.418043613
0.646877746	3.419146061
0.646889328	3.419455051
0.64690089	3.419997692
